155	1.000000	607.421875
156	1.000000	611.328125
157	1.000000	615.234375
158	1.000000	619.140625
159	1.000000	623.046875
160	1.000000	626.953125
161	1.000000	630.859375
162	1.000000	634.765625
163	1.000000	638.671875
164	1.000000	642.578125
165	1.000000	646.484375
166	1.000000	650.390625
167	1.000000	654.296875
168	1.000000	658.203125
169	1.000000	662.109375
170	1.000000	666.015625
171	1.000000	669.921875
172	1.000000	673.828125
173	1.000000	677.734375
174	1.000000	681.640625
175	1.000000	685.546875
176	1.000000	689.453125
177	1.000000	693.359375
178	1.000000	697.265625
179	1.000000	701.171875
180	1.000000	705.078125
181	1.000000	708.984375
182	1.000000	712.890625
183	1.000000	716.796875
184	1.000000	720.703125
185	1.000000	724.609375
186	1.000000	728.515625
187	1.000000	732.421875
188	1.000000	736.328125
189	1.000000	740.234375
190	1.000000	744.140625
191	1.000000	748.046875
192	1.000000	751.953125
193	1.000000	755.859375
194	1.000000	759.765625
195	1.000000	763.671875
196	1.000000	767.578125
197	1.000000	771.484375
198	1.000000	775.390625
199	1.000000	779.296875
200	1.000000	783.203125
201	1.000000	787.109375
202	1.000000	791.015625
203	1.000000	794.921875
204	1.000000	798.828125
205	1.000000	802.734375
206	1.000000	806.640625
207	1.000000	810.546875
208	1.000000	814.453125
209	1.000000	818.359375
210	1.000000	822.265625
211	1.000000	826.171875
212	1.000000	830.078125
213	1.000000	833.984375
214	1.000000	837.890625
215	1.000000	841.796875
216	1.000000	845.703125
217	1.000000	849.609375
218	1.000000	853.515625
219	1.000000	857.421875
220	1.000000	861.328125
221	1.000000	865.234375
222	1.000000	869.140625
223	1.000000	873.046875
224	1.000000	876.953125
225	1.000000	880.859375
226	1.000000	884.765625
227	1.000000	888.671875
228	1.000000	892.578125
229	1.000000	896.484375
230	1.000000	900.390625
231	1.000000	904.296875
232	1.000000	908.203125
233	1.000000	912.109375
234	1.000000	916.015625
235	1.000000	919.921875
236	1.000000	923.828125
237	1.000000	927.734375
238	1.000000	931.640625
239	1.000000	935.546875
240	1.000000	939.453125
241	1.000000	943.359375
242	1.000000	947.265625
243	1.000000	951.171875
244	1.000000	955.078125
245	1.000000	958.984375
246	1.000000	962.890625
247	1.000000	966.796875
248	1.000000	970.703125
249	1.000000	974.609375
250	1.000000	978.515625
251	1.000000	982.421875
252	1.000000	986.328125
253	1.000000	990.234375
254	1.000000	994.140625
255	1.000000	998.046875
256	1.000000	1001.953125
